gender,age,know_this_game,playing_experience,third_person_commentary,first_person_commentary,place,user_id,score,original_file,delay,utterance_id,topic_tag
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,よく見る,自宅,user70652_20241205190546-0989,2,MF11,0.75,12,対戦風景
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,よく見る,自宅,user70652_20241205190546-0989,5,MF12,-1.5,12,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,4,MF14,0.75,18,ファイター
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,3,MF12,-0.75,26,ファイター
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,3,MF23,1,3,ファイター
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,3,FF2,0.5,24,アイテム
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,4,MF23,-0.5,9,ファイター
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,3,MF13,0.5,5,ファイター
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,4,MF23,-0.5,2,ファイター
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,3,FF4,-1.25,18,アイテム
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,4,FF2,1,10,アイテム
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,4,MF14,0.75,21,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,5,FF2,-1.25,33,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,4,FF3,1.25,11,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,5,MM1,-1,10,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,4,MM3,0,28,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,4,MF22,-0.75,10,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,5,MF22,-1,13,アイテム
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,4,MM1,0,25,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,4,FF2,1.5,26,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,5,MF23,1.75,20,アイテム
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,3,MM2,1.25,5,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,3,FF1,-1.5,39,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,2,MM2,1.75,13,アイテム
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,4,MM1,1.5,5,対戦風景
男性,60代,知らない,知らない,見たことがない,見たことがない,自宅,user50744_20241205191729-0012,4,MM4,-1.5,10,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user32896_20241205190601-0345,2,MF21,1.5,19,アイテム
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user32896_20241205190601-0345,4,FF3,0.75,9,アイテム
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user32896_20241205190601-0345,5,MF12,1,16,ファイター
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user32896_20241205190601-0345,4,MF11,1.75,23,対戦結果
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user32896_20241205190601-0345,4,MF21,0,11,アイテム
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user32896_20241205190601-0345,5,MF23,0.5,18,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user32896_20241205190601-0345,3,FF3,-1,21,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user32896_20241205190601-0345,5,MM2,0,24,アイテム
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user32896_20241205190601-0345,4,MF14,-0.75,19,ファイター
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user32896_20241205190601-0345,2,MF24,1.25,14,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user32896_20241205190601-0345,3,MF23,-1.5,4,ファイター
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user32896_20241205190601-0345,4,MM2,-0.5,20,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user32896_20241205190601-0345,4,MF13,1.25,3,ファイター
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user32896_20241205190601-0345,5,FF2,-1,21,対戦風景
